Id,Nome,Type,Altura,Peso,Urls das Habilidades,Nomes das Habilidades,Evoluções
0317,Swalot,Poison,1.7 m (5′07″),80.0 kg (176.4 lbs),"/ability/liquid-ooze,/ability/sticky-hold,/ability/gluttony,/pokedex/gulpin","liquid-ooze,sticky-hold,gluttony,gulpin","Gulpin,Swalot"
0344,Claydol,"Ground,Psychic",1.5 m (4′11″),108.0 kg (238.1 lbs),/ability/levitate,levitate,"Baltoy,Claydol"
0343,Baltoy,"Ground,Psychic",0.5 m (1′08″),21.5 kg (47.4 lbs),/ability/levitate,levitate,"Baltoy,Claydol"
0342,Crawdaunt,"Water,Dark",1.1 m (3′07″),32.8 kg (72.3 lbs),"/ability/hyper-cutter,/ability/shell-armor,/ability/adaptability","hyper-cutter,shell-armor,adaptability","Corphish,Crawdaunt"
0341,Corphish,Water,0.6 m (2′00″),11.5 kg (25.4 lbs),"/ability/hyper-cutter,/ability/shell-armor,/ability/adaptability","hyper-cutter,shell-armor,adaptability","Corphish,Crawdaunt"
0340,Whiscash,"Water,Ground",0.9 m (2′11″),23.6 kg (52.0 lbs),"/ability/oblivious,/ability/anticipation,/ability/hydration","oblivious,anticipation,hydration","Barboach,Whiscash"
0339,Barboach,"Water,Ground",0.4 m (1′04″),1.9 kg (4.2 lbs),"/ability/oblivious,/ability/anticipation,/ability/hydration,/pokedex/whiscash","oblivious,anticipation,hydration,whiscash","Barboach,Whiscash"
0338,Solrock,"Rock,Psychic",1.2 m (3′11″),154.0 kg (339.5 lbs),/ability/levitate,levitate,
0337,Lunatone,"Rock,Psychic,Meteor Falls",1.0 m (3′03″),168.0 kg (370.4 lbs),/ability/levitate,levitate,
0359,Absol,"Dark,Dark",1.2 m (3′11″),47.0 kg (103.6 lbs),"/ability/pressure,/ability/super-luck,/ability/justified,/ability/magic-bounce","pressure,super-luck,justified,magic-bounce",
0358,Chimecho,Psychic,0.6 m (2′00″),1.0 kg (2.2 lbs),"/ability/levitate,/pokedex/chingling","levitate,chingling","Chingling,Chimecho"
0357,Tropius,"Grass,Flying",2.0 m (6′07″),100.0 kg (220.5 lbs),"/ability/chlorophyll,/ability/solar-power,/ability/harvest","chlorophyll,solar-power,harvest",
0356,Dusclops,Ghost,1.6 m (5′03″),30.6 kg (67.5 lbs),"/ability/pressure,/ability/frisk","pressure,frisk","Duskull,Dusclops,Dusknoir"
0355,Duskull,"Ghost,Mt. Pyre",0.8 m (2′07″),15.0 kg (33.1 lbs),"/ability/levitate,/ability/frisk","levitate,frisk","Duskull,Dusclops,Dusknoir"
0354,Banette,"Ghost,Ghost,Sky Pillar",1.1 m (3′07″),12.5 kg (27.6 lbs),"/ability/insomnia,/ability/frisk,/ability/cursed-body,/ability/prankster","insomnia,frisk,cursed-body,prankster","Shuppet,Banette"
0353,Shuppet,"Ghost,Route 121,123,Mt. Pyre",0.6 m (2′00″),2.3 kg (5.1 lbs),"/ability/insomnia,/ability/frisk,/ability/cursed-body","insomnia,frisk,cursed-body","Shuppet,Banette"
0352,Kecleon,Normal,1.0 m (3′03″),22.0 kg (48.5 lbs),"/ability/color-change,/ability/protean","color-change,protean",
0370,Luvdisc,Water,0.6 m (2′00″),8.7 kg (19.2 lbs),"/ability/swift-swim,/ability/hydration","swift-swim,hydration",
0369,Relicanth,"Water,Rock",1.0 m (3′03″),23.4 kg (51.6 lbs),"/ability/swift-swim,/ability/rock-head,/ability/sturdy","swift-swim,rock-head,sturdy",
0368,Gorebyss,Water,1.8 m (5′11″),22.6 kg (49.8 lbs),"/ability/swift-swim,/ability/hydration,/pokedex/clamperl","swift-swim,hydration,clamperl",Clamperl
0367,Huntail,Water,1.7 m (5′07″),27.0 kg (59.5 lbs),"/ability/swift-swim,/ability/water-veil,/pokedex/clamperl","swift-swim,water-veil,clamperl",Clamperl
0366,Clamperl,Water,0.4 m (1′04″),52.5 kg (115.7 lbs),"/ability/shell-armor,/ability/rattled","shell-armor,rattled",Clamperl
0365,Walrein,"Ice,Water",1.4 m (4′07″),150.6 kg (332.0 lbs),"/ability/thick-fat,/ability/ice-body,/ability/oblivious","thick-fat,ice-body,oblivious","Spheal,Sealeo,Walrein"
0364,Sealeo,"Ice,Water",1.1 m (3′07″),87.6 kg (193.1 lbs),"/ability/thick-fat,/ability/ice-body,/ability/oblivious","thick-fat,ice-body,oblivious","Spheal,Sealeo,Walrein"
0363,Spheal,"Ice,Water",0.8 m (2′07″),39.5 kg (87.1 lbs),"/ability/thick-fat,/ability/ice-body,/ability/oblivious,/pokedex/sealeo,/pokedex/walrein","thick-fat,ice-body,oblivious,sealeo,walrein","Spheal,Sealeo,Walrein"
0385,Jirachi,"Steel,Psychic",0.3 m (1′00″),1.1 kg (2.4 lbs),/ability/serene-grace,serene-grace,
0384,Rayquaza,"Dragon,Flying,Dragon,Flying",7.0 m (23′00″),206.5 kg (455.3 lbs),"/ability/air-lock,/ability/delta-stream","air-lock,delta-stream",
0383,Groudon,"Ground,Ground,Fire",3.5 m (11′06″),950.0 kg (2094.4 lbs),"/ability/drought,/ability/desolate-land","drought,desolate-land",
0382,Kyogre,"Water,Water,Cave of Origin",4.5 m (14′09″),352.0 kg (776.0 lbs),"/ability/drizzle,/ability/primordial-sea","drizzle,primordial-sea",
0381,Latios,"Dragon,Psychic,Dragon,Psychic,Southern Island",2.0 m (6′07″),60.0 kg (132.3 lbs),"/ability/levitate,/ability/levitate","levitate,levitate",
0380,Latias,"Dragon,Psychic,Dragon,Psychic,Roaming Hoenn",1.4 m (4′07″),40.0 kg (88.2 lbs),"/ability/levitate,/ability/levitate","levitate,levitate",
0379,Registeel,Steel,1.9 m (6′03″),205.0 kg (451.9 lbs),"/ability/clear-body,/ability/light-metal","clear-body,light-metal",
0378,Regice,Ice,1.8 m (5′11″),175.0 kg (385.8 lbs),"/ability/clear-body,/ability/ice-body","clear-body,ice-body",
0412,Burmy,"Bug,Bug,Bug,Route 38",0.2 m (0′08″),3.4 kg (7.5 lbs),"/ability/shed-skin,/ability/overcoat,/ability/shed-skin,/ability/overcoat,/ability/shed-skin,/ability/overcoat","shed-skin,overcoat,shed-skin,overcoat,shed-skin,overcoat","Burmy,Mothim,Burmy,Wormadam,Burmy,Wormadam,Burmy,Wormadam"
0411,Bastiodon,"Rock,Steel",1.3 m (4′03″),149.5 kg (329.6 lbs),"/ability/sturdy,/ability/soundproof","sturdy,soundproof","Shieldon,Bastiodon"
0410,Shieldon,"Rock,Steel,Pewter City",0.5 m (1′08″),57.0 kg (125.7 lbs),"/ability/sturdy,/ability/soundproof","sturdy,soundproof","Shieldon,Bastiodon"
0409,Rampardos,Rock,1.6 m (5′03″),102.5 kg (226.0 lbs),"/ability/mold-breaker,/ability/sheer-force","mold-breaker,sheer-force","Cranidos,Rampardos"
0408,Cranidos,"Rock,Pewter City",0.9 m (2′11″),31.5 kg (69.4 lbs),"/ability/mold-breaker,/ability/sheer-force","mold-breaker,sheer-force","Cranidos,Rampardos"
0407,Roserade,"Grass,Poison",0.9 m (2′11″),14.5 kg (32.0 lbs),"/ability/natural-cure,/ability/poison-point,/ability/technician,/pokedex/roselia,/pokedex/budew","natural-cure,poison-point,technician,roselia,budew","Budew,Roselia,Roserade"
0406,Budew,"Grass,Poison,Route 204,205,208,Eterna Forest",0.2 m (0′08″),1.2 kg (2.6 lbs),"/ability/natural-cure,/ability/poison-point,/ability/leaf-guard,/pokedex/roselia,/pokedex/roserade","natural-cure,poison-point,leaf-guard,roselia,roserade","Budew,Roselia,Roserade"
0405,Luxray,Electric,1.4 m (4′07″),42.0 kg (92.6 lbs),"/ability/rivalry,/ability/intimidate,/ability/guts,/pokedex/shinx,/pokedex/luxio","rivalry,intimidate,guts,shinx,luxio","Shinx,Luxio,Luxray"
0435,Skuntank,"Poison,Dark",1.0 m (3′03″),38.0 kg (83.8 lbs),"/ability/stench,/ability/aftermath,/ability/keen-eye","stench,aftermath,keen-eye","Stunky,Skuntank"
0434,Stunky,"Poison,Dark",0.4 m (1′04″),19.2 kg (42.3 lbs),"/ability/stench,/ability/aftermath,/ability/keen-eye","stench,aftermath,keen-eye","Stunky,Skuntank"
0433,Chingling,"Psychic,Route 211,Mt. Coronet,Sendoff Spring,Turnback Cave",0.2 m (0′08″),0.6 kg (1.3 lbs),/ability/levitate,levitate,"Chingling,Chimecho"
0432,Purugly,"Normal,Route 222,229",1.0 m (3′03″),43.8 kg (96.6 lbs),"/ability/thick-fat,/ability/own-tempo,/ability/defiant","thick-fat,own-tempo,defiant","Glameow,Purugly"
0431,Glameow,"Normal,Route 218,222",0.5 m (1′08″),3.9 kg (8.6 lbs),"/ability/limber,/ability/own-tempo,/ability/keen-eye","limber,own-tempo,keen-eye","Glameow,Purugly"
0430,Honchkrow,"Dark,Flying",0.9 m (2′11″),27.3 kg (60.2 lbs),"/ability/insomnia,/ability/super-luck,/ability/moxie,/pokedex/murkrow","insomnia,super-luck,moxie,murkrow","Murkrow,Honchkrow"
0429,Mismagius,Ghost,0.9 m (2′11″),4.4 kg (9.7 lbs),/ability/levitate,levitate,"Misdreavus,Mismagius"
0428,Lopunny,"Normal,Normal,Fighting",1.2 m (3′11″),33.3 kg (73.4 lbs),"/ability/cute-charm,/ability/klutz,/ability/limber,/ability/scrappy,/pokedex/buneary","cute-charm,klutz,limber,scrappy,buneary","Buneary,Lopunny"
0453,Croagunk,"Poison,Fighting,Route 212,Great Marsh",0.7 m (2′04″),23.0 kg (50.7 lbs),"/ability/anticipation,/ability/dry-skin,/ability/poison-touch","anticipation,dry-skin,poison-touch","Croagunk,Toxicroak"
0452,Drapion,"Poison,Dark",1.3 m (4′03″),61.5 kg (135.6 lbs),"/ability/battle-armor,/ability/sniper,/ability/keen-eye,/pokedex/skorupi","battle-armor,sniper,keen-eye,skorupi","Skorupi,Drapion"
0451,Skorupi,"Poison,Bug",0.8 m (2′07″),12.0 kg (26.5 lbs),"/ability/battle-armor,/ability/sniper,/ability/keen-eye","battle-armor,sniper,keen-eye","Skorupi,Drapion"
0450,Hippowdon,Ground,2.0 m (6′07″),300.0 kg (661.4 lbs),"/ability/sand-stream,/ability/sand-force","sand-stream,sand-force","Hippopotas,Hippowdon"
0449,Hippopotas,Ground,0.8 m (2′07″),49.5 kg (109.1 lbs),"/ability/sand-stream,/ability/sand-force","sand-stream,sand-force","Hippopotas,Hippowdon"
0448,Lucario,"Fighting,Steel,Fighting,Steel",1.2 m (3′11″),54.0 kg (119.0 lbs),"/ability/steadfast,/ability/inner-focus,/ability/justified,/ability/adaptability","steadfast,inner-focus,justified,adaptability","Riolu,Lucario"
0447,Riolu,Fighting,0.7 m (2′04″),20.2 kg (44.5 lbs),"/ability/steadfast,/ability/inner-focus,/ability/prankster","steadfast,inner-focus,prankster","Riolu,Lucario"
0446,Munchlax,Normal,0.6 m (2′00″),105.0 kg (231.5 lbs),"/ability/pickup,/ability/thick-fat,/ability/gluttony","pickup,thick-fat,gluttony","Munchlax,Snorlax"
0469,Yanmega,"Bug,Flying",1.9 m (6′03″),51.5 kg (113.5 lbs),"/ability/speed-boost,/ability/tinted-lens,/ability/frisk","speed-boost,tinted-lens,frisk","Yanma,Yanmega"
0468,Togekiss,"Fairy,Flying",1.5 m (4′11″),38.0 kg (83.8 lbs),"/ability/hustle,/ability/serene-grace,/ability/super-luck","hustle,serene-grace,super-luck","Togepi,Togetic,Togekiss"
0467,Magmortar,Fire,1.6 m (5′03″),68.0 kg (149.9 lbs),"/ability/flame-body,/ability/vital-spirit,/pokedex/magmar,/pokedex/magby","flame-body,vital-spirit,magmar,magby","Magby,Magmar,Magmortar"
0466,Electivire,Electric,1.8 m (5′11″),138.6 kg (305.6 lbs),"/ability/motor-drive,/ability/vital-spirit","motor-drive,vital-spirit","Elekid,Electabuzz,Electivire"
0465,Tangrowth,Grass,2.0 m (6′07″),128.6 kg (283.5 lbs),"/ability/chlorophyll,/ability/leaf-guard,/ability/regenerator,/pokedex/tangela","chlorophyll,leaf-guard,regenerator,tangela","Tangela,Tangrowth"
0464,Rhyperior,"Ground,Rock",2.4 m (7′10″),282.8 kg (623.5 lbs),"/ability/lightning-rod,/ability/solid-rock,/ability/reckless,/pokedex/rhyhorn,/pokedex/rhydon","lightning-rod,solid-rock,reckless,rhyhorn,rhydon","Rhyhorn,Rhydon,Rhyperior"
0463,Lickilicky,Normal,1.7 m (5′07″),140.0 kg (308.6 lbs),"/ability/own-tempo,/ability/oblivious,/ability/cloud-nine","own-tempo,oblivious,cloud-nine","Lickitung,Lickilicky"
0462,Magnezone,"Electric,Steel",1.2 m (3′11″),180.0 kg (396.8 lbs),"/ability/magnet-pull,/ability/sturdy,/ability/analytic,/pokedex/magnemite,/pokedex/magneton","magnet-pull,sturdy,analytic,magnemite,magneton","Magnemite,Magneton,Magnezone"
0487,Giratina,"Ghost,Dragon,Ghost,Dragon,Distortion World,Turnback Cave",4.5 m (14′09″),750.0 kg (1653.5 lbs),"/ability/pressure,/ability/telepathy,/ability/levitate","pressure,telepathy,levitate",
0486,Regigigas,Normal,3.7 m (12′02″),420.0 kg (925.9 lbs),/ability/slow-start,slow-start,
0485,Heatran,"Fire,Steel",1.7 m (5′07″),430.0 kg (948.0 lbs),"/ability/flash-fire,/ability/flame-body","flash-fire,flame-body",
0484,Palkia,"Water,Dragon,Water,Dragon,Spear Pillar",4.2 m (13′09″),336.0 kg (740.8 lbs),"/ability/pressure,/ability/telepathy,/ability/pressure,/ability/telepathy","pressure,telepathy,pressure,telepathy",
0483,Dialga,"Steel,Dragon,Steel,Dragon",5.4 m (17′09″),683.0 kg (1505.8 lbs),"/ability/pressure,/ability/telepathy,/ability/pressure,/ability/telepathy","pressure,telepathy,pressure,telepathy",
0482,Azelf,Psychic,0.3 m (1′00″),0.3 kg (0.7 lbs),/ability/levitate,levitate,
0481,Mesprit,Psychic,0.3 m (1′00″),0.3 kg (0.7 lbs),/ability/levitate,levitate,
0480,Uxie,Psychic,0.3 m (1′00″),0.3 kg (0.7 lbs),/ability/levitate,levitate,
0510,Liepard,"Dark,Route 2,5,9,16,Dreamyard",1.1 m (3′07″),37.5 kg (82.7 lbs),"/ability/limber,/ability/unburden,/ability/prankster","limber,unburden,prankster","Purrloin,Liepard"
0509,Purrloin,"Dark,Route 3,19,20",0.4 m (1′04″),10.1 kg (22.3 lbs),"/ability/limber,/ability/unburden,/ability/prankster","limber,unburden,prankster","Purrloin,Liepard"
0508,Stoutland,"Normal,Route 1,2,3,P2 Laboratory",1.2 m (3′11″),61.0 kg (134.5 lbs),"/ability/intimidate,/ability/sand-rush,/ability/scrappy","intimidate,sand-rush,scrappy","Lillipup,Herdier,Stoutland"
0507,Herdier,"Normal,Route 1,2,3,P2 Laboratory",0.9 m (2′11″),14.7 kg (32.4 lbs),"/ability/intimidate,/ability/sand-rush,/ability/scrappy","intimidate,sand-rush,scrappy","Lillipup,Herdier,Stoutland"
0506,Lillipup,"Normal,Floccesy Ranch",0.4 m (1′04″),4.1 kg (9.0 lbs),"/ability/vital-spirit,/ability/pickup,/ability/run-away","vital-spirit,pickup,run-away","Lillipup,Herdier,Stoutland"
0505,Watchog,"Normal,Route 1,2,3,7,18,Dreamyard,P2 Laboratory",1.1 m (3′07″),27.0 kg (59.5 lbs),"/ability/illuminate,/ability/keen-eye,/ability/analytic","illuminate,keen-eye,analytic","Patrat,Watchog"
0504,Patrat,"Normal,Route 19,20,Virbank Complex,Floccesy Ranch",0.5 m (1′08″),11.6 kg (25.6 lbs),"/ability/run-away,/ability/keen-eye,/ability/analytic","run-away,keen-eye,analytic","Patrat,Watchog"
0511,Pansage,"Grass,Lostlorn Forest,Pinwheel Forest",0.6 m (2′00″),10.5 kg (23.1 lbs),"/ability/gluttony,/ability/overgrow","gluttony,overgrow","Pansage,Simisage"
0539,Sawk,"Fighting,Route 15,18,23,Victory Road,Pinwheel Forest",1.4 m (4′07″),51.0 kg (112.4 lbs),"/ability/sturdy,/ability/inner-focus,/ability/mold-breaker","sturdy,inner-focus,mold-breaker",
0538,Throh,"Fighting,Route 15,18,23,Victory Road,Pinwheel Forest",1.3 m (4′03″),55.5 kg (122.4 lbs),"/ability/guts,/ability/inner-focus,/ability/mold-breaker","guts,inner-focus,mold-breaker",
0537,Seismitoad,"Water,Ground,Route 8,Icirrus City,Moor of Icirrus,Pinwheel Forest",1.5 m (4′11″),62.0 kg (136.7 lbs),"/ability/swift-swim,/ability/poison-touch,/ability/water-absorb","swift-swim,poison-touch,water-absorb","Tympole,Palpitoad,Seismitoad"
0536,Palpitoad,"Water,Ground,Route 8,Icirrus City,Moor of Icirrus,Pinwheel Forest",0.8 m (2′07″),17.0 kg (37.5 lbs),"/ability/swift-swim,/ability/hydration,/ability/water-absorb","swift-swim,hydration,water-absorb","Tympole,Palpitoad,Seismitoad"
0535,Tympole,Water,0.5 m (1′08″),4.5 kg (9.9 lbs),"/ability/swift-swim,/ability/hydration,/ability/water-absorb","swift-swim,hydration,water-absorb","Tympole,Palpitoad,Seismitoad"
0534,Conkeldurr,Fighting,1.4 m (4′07″),87.0 kg (191.8 lbs),"/ability/guts,/ability/sheer-force,/ability/iron-fist,/pokedex/timburr,/pokedex/gurdurr","guts,sheer-force,iron-fist,timburr,gurdurr","Timburr,Gurdurr,Conkeldurr"
0533,Gurdurr,"Fighting,Twist Mountain,Victory Road,Pinwheel Forest,Relic Passage",1.2 m (3′11″),40.0 kg (88.2 lbs),"/ability/guts,/ability/sheer-force,/ability/iron-fist","guts,sheer-force,iron-fist","Timburr,Gurdurr,Conkeldurr"
0532,Timburr,"Fighting,Relic Passage",0.6 m (2′00″),12.5 kg (27.6 lbs),"/ability/guts,/ability/sheer-force,/ability/iron-fist","guts,sheer-force,iron-fist","Timburr,Gurdurr,Conkeldurr"
0557,Dwebble,"Bug,Rock,Desert Resort",0.3 m (1′00″),14.5 kg (32.0 lbs),"/ability/sturdy,/ability/shell-armor,/ability/weak-armor,/pokedex/crustle","sturdy,shell-armor,weak-armor,crustle","Dwebble,Crustle"
0556,Maractus,Grass,1.0 m (3′03″),28.0 kg (61.7 lbs),"/ability/water-absorb,/ability/chlorophyll,/ability/storm-drain","water-absorb,chlorophyll,storm-drain",
0555,Darmanitan,"Fire,Fire,Psychic,Ice,Ice,Fire",1.3 m (4′03″),92.9 kg (204.8 lbs),"/ability/sheer-force,/ability/zen-mode,/ability/sheer-force,/ability/zen-mode,/ability/gorilla-tactics,/ability/zen-mode,/ability/gorilla-tactics,/ability/zen-mode","sheer-force,zen-mode,sheer-force,zen-mode,gorilla-tactics,zen-mode,gorilla-tactics,zen-mode","Darumaka,Darmanitan,Darumaka,Darmanitan"
0554,Darumaka,"Fire,Ice",0.6 m (2′00″),37.5 kg (82.7 lbs),"/ability/hustle,/ability/inner-focus,/ability/hustle,/ability/inner-focus","hustle,inner-focus,hustle,inner-focus","Darumaka,Darmanitan,Darumaka,Darmanitan"
0553,Krookodile,"Ground,Dark",1.5 m (4′11″),96.3 kg (212.3 lbs),"/ability/intimidate,/ability/moxie,/ability/anger-point","intimidate,moxie,anger-point","Sandile,Krokorok,Krookodile"
0552,Krokorok,"Ground,Dark",1.0 m (3′03″),33.4 kg (73.6 lbs),"/ability/intimidate,/ability/moxie,/ability/anger-point,/pokedex/sandile","intimidate,moxie,anger-point,sandile","Sandile,Krokorok,Krookodile"
0551,Sandile,"Ground,Dark,Route 9",0.7 m (2′04″),15.2 kg (33.5 lbs),"/ability/intimidate,/ability/moxie,/ability/anger-point","intimidate,moxie,anger-point","Sandile,Krokorok,Krookodile"
0559,Scraggy,"Dark,Fighting,Route 4,Desert Resort",0.6 m (2′00″),11.8 kg (26.0 lbs),"/ability/shed-skin,/ability/moxie,/ability/intimidate","shed-skin,moxie,intimidate","Scraggy,Scrafty"
0561,Sigilyph,"Psychic,Flying,Route 10",1.4 m (4′07″),14.0 kg (30.9 lbs),"/ability/wonder-skin,/ability/magic-guard,/ability/tinted-lens","wonder-skin,magic-guard,tinted-lens",
0560,Scrafty,"Dark,Fighting,Route 1,15,18,P2 Laboratory",1.1 m (3′07″),30.0 kg (66.1 lbs),"/ability/shed-skin,/ability/moxie,/ability/intimidate","shed-skin,moxie,intimidate","Scraggy,Scrafty"
0558,Crustle,"Bug,Rock",1.4 m (4′07″),200.0 kg (440.9 lbs),"/ability/sturdy,/ability/shell-armor,/ability/weak-armor","sturdy,shell-armor,weak-armor","Dwebble,Crustle"
0550,Basculin,"Water,Water,Water,Route 1,3,6,11,13,14,19,20,22,23,Dragonspiral Tower,Abundant Shrine,Giant Chasm,Lostlorn Forest,Wellspring Cave,Striaton City,Undella Town,Victory Road,Village Bridge,Pinwheel Forest,Aspertia City,Floccesy Ranch,Humilau City,Clay Tunnel,Nature Sanctuary,Relic Passage,Nature Preserve",1.0 m (3′03″),18.0 kg (39.7 lbs),"/ability/reckless,/ability/adaptability,/ability/mold-breaker,/ability/rock-head,/ability/adaptability,/ability/mold-breaker,/ability/rattled,/ability/adaptability,/ability/mold-breaker","reckless,adaptability,mold-breaker,rock-head,adaptability,mold-breaker,rattled,adaptability,mold-breaker",Basculin
0549,Lilligant,"Grass,Grass,Fighting,Abundant Shrine,Lostlorn Forest,Pinwheel Forest",1.1 m (3′07″),16.3 kg (35.9 lbs),"/ability/chlorophyll,/ability/own-tempo,/ability/leaf-guard,/ability/chlorophyll,/ability/hustle,/ability/leaf-guard,/pokedex/petilil","chlorophyll,own-tempo,leaf-guard,chlorophyll,hustle,leaf-guard,petilil",Petilil
0548,Petilil,"Grass,Abundant Shrine,Lostlorn Forest,Pinwheel Forest",0.5 m (1′08″),6.6 kg (14.6 lbs),"/ability/chlorophyll,/ability/own-tempo,/ability/leaf-guard","chlorophyll,own-tempo,leaf-guard",Petilil
0547,Whimsicott,"Grass,Fairy",0.7 m (2′04″),6.6 kg (14.6 lbs),"/ability/prankster,/ability/infiltrator,/ability/chlorophyll,/pokedex/cottonee","prankster,infiltrator,chlorophyll,cottonee","Cottonee,Whimsicott"
0566,Archen,"Rock,Flying,Ambrette Town",0.5 m (1′08″),9.5 kg (20.9 lbs),/ability/defeatist,defeatist,"Archen,Archeops"
0570,Zorua,"Dark,Normal,Ghost",0.7 m (2′04″),12.5 kg (27.6 lbs),"/ability/illusion,/ability/illusion","illusion,illusion","Zorua,Zoroark,Zorua,Zoroark"
0569,Garbodor,"Poison,Lost Hotel,Pokémon Village",1.9 m (6′03″),107.3 kg (236.6 lbs),"/ability/stench,/ability/weak-armor,/ability/aftermath","stench,weak-armor,aftermath","Trubbish,Garbodor"
0568,Trubbish,"Poison,Route 4,5,16",0.6 m (2′00″),31.0 kg (68.3 lbs),"/ability/stench,/ability/sticky-hold,/ability/aftermath","stench,sticky-hold,aftermath","Trubbish,Garbodor"
0567,Archeops,"Rock,Flying",1.4 m (4′07″),32.0 kg (70.5 lbs),/ability/defeatist,defeatist,"Archen,Archeops"
0565,Carracosta,"Water,Rock",1.2 m (3′11″),81.0 kg (178.6 lbs),"/ability/solid-rock,/ability/sturdy,/ability/swift-swim","solid-rock,sturdy,swift-swim","Tirtouga,Carracosta"
